BLDG_LMT deductible evt_yr BLDG_AGE ShingleRoof FrameConstruction SingleFamily RPT_Delay paidloss HailSize
225600 250 2013 18 1 1 1 2.75928988842593 998.96 1.75
369500 1000 2013 21 1 1 1 125.472604023495 27384.78 1.25
115500 1000 2013 53 1 1 1 1.38787689366898 11454.27 2
132000 100 2014 34 1 1 1 1.79904961746528 8911.07 1.75
214800 250 2013 38 1 1 1 1.43189312444444 10945.67 1.25
175100 250 2014 44 1 1 1 4.54645220238426 11715.82 1
204900 1000 2014 11 1 1 1 1.60682549040509 0 1
72500 1000 2014 74 1 0 1 17.6692169151273 2369.32 2.25
498800 2000 2014 24 1 1 1 0.881166644398148 101421.07 2
189200 1000 2014 42 1 1 1 3.56283556608796 6001.24 1.5
142900 1000 2014 44 1 1 1 1.33213188144676 13950.53 1.75
209000 1000 2014 38 1 1 1 1.37458230810185 2974.19 1
297000 1000 2013 29 0 1 1 6.59355972482639 8339.09 1.75
241000 500 2013 37 1 1 1 1.68780570196759 9196.63 1.25
145100 250 2014 57 1 0 1 1.59755961653935 12429.94 2.25
130200 250 2014 32 1 1 1 27.3281160122917 0 1.5
126000 250 2013 31 1 1 1 38.4994782141667 719.27 1.25
255700 500 2013 20 1 1 1 6.07917796825231 19473.14 1.25
105400 500 2014 53 1 1 1 21.4822294774421 0 4
417600 250 2013 15 1 1 1 35.6822056554514 17002.28 1.75
175300 250 2013 33 1 1 1 20.5208292781713 32927.8 2
215500 1000 2013 45 1 1 1 6.66213551634259 4324.35 1.25
163700 250 2014 37 1 1 1 7.66910247196759 15642.22 2
207200 250 2013 17 1 1 1 2.69902287621528 13267.48 2
212600 500 2013 34 1 1 1 1.49945461233796 14893.36 0.75
142500 1000 2014 62 1 0 1 16.4514789452894 8755.85 2.5
406600 250 2013 10 1 1 1 154.414601497639 3420.04 0.75
146600 250 2013 48 1 1 1 34.6749961888079 5070.64 1.75
298600 500 2013 21 0 1 1 1.61857443915509 22371.02 0.75
174600 1000 2013 34 1 0 1 41.7218766865741 6807.95 1.25
155100 100 2014 32 1 1 1 2.42228286788194 862.02 1
189300 250 2014 53 1 1 1 55.5435424997917 14881.93 1.25
145800 250 2013 45 1 1 1 6.38444598939815 7284.21 2
282100 250 2014 12 1 1 1 0.889707811921296 30008.08 1.75
277100 250 2013 11 1 1 1 0.503627770601852 1264 1.5
168300 250 2014 39 1 1 1 1.35606478302083 35270.98 4
156400 250 2014 37 1 1 1 60.600982006794 2941.93 1
369300 250 2013 20 1 1 1 4.43139026472222 0 1
114000 1000 2013 51 1 1 1 93.4607944903819 6548.7 2
233000 1000 2014 144 1 1 1 1.68298809641204 15401.92 1.25
194400 1000 2013 17 1 1 0 41.8016523502778 7081.88 1.75
204500 500 2013 24 1 1 1 6.69494524990741 7052.24 1.75
239900 1000 2013 41 1 1 1 10.6870503492245 7633.03 2
167600 2500 2013 48 1 1 1 41.7189021015625 5555.21 1
190000 2500 2013 44 1 0 1 51.6541559014583 12801.45 1.75
224000 1000 2014 56 1 1 1 13.7294984708681 3036.45 2.25
280000 1000 2013 29 0 1 1 2.66189863097222 15367.33 1.5
170000 1000 2013 6 1 1 1 9.47051072421296 9650.71 2
281000 2000 2014 1 1 1 1 143.634528678819 1837.26 1.75
165300 1000 2014 53 1 1 1 1.42577520494213 7120.25 3.5
165300 1000 2014 53 1 1 1 23.7566841748843 11591.44 1.5
119600 250 2014 35 1 1 1 3.48433189608796 5684.27 1.5
184200 250 2013 34 1 1 1 29.5962196958102 10008.4 1
216200 500 2013 26 1 1 1 20.3963832594907 8979.15 0.75
108000 100 2014 49 1 1 1 45.6496793634259 4558.94 2.25
243100 250 2014 23 1 0 1 1.70617273394676 20867.39 2.25
248500 250 2013 40 1 1 1 1.3552156287037 18385.51 1.75
232300 250 2013 16 1 1 1 38.4333945475347 12719.13 2.25
170900 250 2014 29 1 1 1 38.5842465467245 0 3
179200 250 2013 34 1 1 1 1.71610573457176 8404.34 1
166200 250 2013 33 1 1 1 1.50749683527778 7565.94 1.25
128500 500 2014 103 1 1 1 1.66972698594907 1185.84 3.75
175000 100 2013 13 1 1 1 7.62044605314815 1381.56 0.75
235500 250 2014 39 1 0 1 1.37504828975694 0 2.75
166100 500 2014 34 1 1 1 15.4826215503935 7389.92 2.5
179400 500 2014 51 1 1 1 1.56784089861111 0 0.75
185800 1000 2014 57 1 0 1 48.7138389505671 0 4
212500 500 2013 27 1 1 1 1.80168042143519 11094.18 0.75
178800 250 2013 48 1 1 1 6.3716651930787 400.74 1.5
192000 500 2014 35 1 1 1 1.48836033457176 23236.89 1.75
161900 250 2014 36 1 1 1 0.821783725763889 36444.18 3
275200 1000 2013 28 0 1 1 15.6038506484028 14812.46 1.25
236200 500 2013 25 1 1 1 13.4240699986343 11454.5 2
309000 500 2013 21 1 1 1 1.67572433987269 19620.23 1.5
165400 250 2014 62 1 0 1 59.5315430546528 0 1
160100 250 2013 43 1 1 1 20.3767604790625 8481.64 1.75
164100 1000 2013 68 1 1 1 1.42820310693287 7930.52 2.25
100400 500 2014 54 1 1 1 2.5127514915162 0 1.75
209000 250 2013 38 1 1 1 7.45625720856482 9029.68 2.25
131300 1000 2014 93 1 1 1 92.5895934664583 0 2.25
136200 2000 2013 10 1 1 1 16.6825783297454 6549.27 1.25
139000 1000 2013 48 1 0 1 1.38630422725694 8687.3 2
760600 2500 2014 14 1 0 1 1.75614088068287 106867.86 1.75
131700 1500 2014 48 1 1 1 34.7393576054977 3917.61 0.75
152100 1000 2013 32 1 1 1 6.46754879190972 7471.6 1.5
196000 1000 2013 35 1 0 1 1.56421981049769 9324.03 1.25
163200 250 2013 28 1 1 1 17.6419290849884 4406.92 2
338500 250 2013 13 1 1 1 15.3799063067824 10719.08 1.25
221200 500 2013 33 1 1 1 61.5563550560648 8426.45 1
183200 250 2014 94 1 1 1 1.35458793443287 42606.12 1.75
122300 500 2014 37 1 1 1 21.5687947050347 1105.81 2.25
140600 500 2013 12 1 1 1 4.70912398351852 15010.09 1
247500 250 2013 8 1 1 1 13.6242112515278 11893.78 1.75
333900 1000 2013 40 1 1 1 2.61355736190972 25288.02 1.75
172300 250 2013 28 1 1 1 140.481856638981 3474.52 1.75
174300 500 2014 106 1 0 1 10.5904820303009 10691.74 4
227600 1000 2014 104 0 0 1 27.8836704585764 1399.73 2.25
389600 500 2013 33 1 1 1 7.4538523784375 23526.73 1.25
242000 500 2014 11 1 1 1 69.4388219043866 28672.82 2
273300 250 2014 38 1 1 1 1.55873925803241 26111.89 1.75
252400 250 2013 20 0 1 1 3.50788143756944 10923.45 1.25
308900 500 2013 10 1 1 1 1.45096559076389 14085.35 1.5
143600 250 2014 54 1 1 1 52.4307657360764 12015.81 1.75
189100 250 2013 11 1 1 1 6.47777762677083 8644.17 2.25
140400 500 2014 24 1 1 1 15.4788034320718 9970.68 3.5
118700 1000 2013 44 1 1 1 15.4560901856829 10898.05 2
249800 1000 2013 16 1 1 1 38.4210126091551 10394.71 0.75
159800 1000 2013 35 1 1 1 17.6131730952431 6886.7 1.5
353200 1000 2013 23 0 1 1 1.44351459105324 28590.38 1.5
237000 1000 2013 5 1 1 1 6.57400515957176 11790.81 2.5
94200 500 2014 11 1 1 1 10.4706694479282 514.11 1.25
138000 1000 2014 57 1 1 1 70.416763271632 2257.67 2.75
220000 1000 2014 16 1 0 1 16.4170182771991 3323.02 3
291200 250 2013 16 1 1 1 7.66946613952546 13259.52 1.5
193500 500 2013 27 1 1 1 7.7956188265162 16458.22 1.5
304700 500 2014 16 1 0 1 0.726075491666667 26049.87 1.75
149600 250 2014 34 1 1 1 0.830422805694444 13800 1.5
139800 250 2013 33 1 1 1 3.4233685340625 23393.95 2
246100 500 2013 14 1 1 1 8.65937599476852 0 0.75
306100 250 2013 8 1 1 1 7.65577045886574 12552.97 1.75
213100 250 2013 35 1 1 1 6.49804665162037 7937.97 1.25
177700 250 2014 53 1 0 1 0.774657832060185 25020.19 1.75
156100 250 2014 44 1 1 1 19.4683965868287 600.88 2
129100 500 2013 38 1 1 1 6.59055212157407 4548.27 1.25
148000 500 2013 51 1 0 1 1.50464440702546 7400.46 4
197100 250 2014 54 1 0 1 12.4199887785069 1699.87 1.25
190800 250 2014 19 1 1 1 1.61711998283565 11923.11 1.5
175400 250 2013 18 1 1 0 4.529311869375 8899.11 1.25
247600 500 2014 36 1 0 1 0.816870646342593 54456.09 1.5
105100 1000 2014 59 1 1 1 31.4773791005556 361.5 2.25
155800 1000 2014 99 1 0 1 1.41926380336806 13735.76 4
152200 1000 2013 49 1 1 1 1.77587658878472 19233.76 2
223300 1000 2013 7 1 1 1 2.49274197726852 10061.37 1.75
229200 1000 2014 47 1 1 1 23.4888202492593 399.4 0.75
225100 1000 2013 46 1 1 1 64.6462592802894 3541.17 1.75
344500 1000 2013 35 0 1 1 7.30210949603009 22667.34 0.75
177000 1000 2014 24 1 1 1 3.40682279584491 14801.16 2.25
140900 1000 2014 40 1 1 1 6.51799974331019 10960.5 1.25
245000 2000 2014 22 1 1 1 26.6526441868981 11061.79 2.25
185000 1000 2014 5 1 0 1 1.43337893384259 10262.77 2.25
198700 250 2014 99 1 0 1 13.6659555998495 0 2.5
181500 250 2013 18 1 1 1 34.6506335442477 13428.96 1
158400 250 2014 17 1 0 1 1.4184121680787 20247.95 3.5
177400 250 2014 49 1 0 1 27.5471433554398 8154.13 1.25
197800 250 2014 88 1 0 1 1.39206394131944 27872.21 1.75
149600 500 2014 64 1 1 1 1.44175890697917 24581.43 1.75
295000 500 2013 14 1 1 1 20.3583933429051 0 1
137900 250 2014 43 1 1 1 2.56724312802083 10113.32 3
153400 1000 2013 11 1 1 1 60.5447519450694 5161.73 1.25
135100 500 2014 94 1 1 1 91.5600870539815 12862.93 2.25
147100 500 2014 34 1 1 1 66.4277411342824 6149.64 1.25
255500 500 2014 6 1 1 1 0.904439338923611 4801.76 0.75
241300 250 2013 10 1 1 1 2.60327216217593 15729.02 2.25
245900 500 2013 12 1 1 1 1.5533383471875 17786.06 2.25
318700 250 2014 6 1 0 1 3.66361502478009 38519.91 2.5
116800 500 2014 79 1 0 1 61.6470806332755 1022.96 2.25
115300 250 2014 51 1 1 1 13.6134110225347 6936.52 2.25
221400 250 2014 55 1 1 1 55.6888192335185 0 1
187500 250 2014 23 1 0 1 27.5788994724421 0 1.25
176100 500 2014 49 1 1 1 42.6178933711227 4900 2
247300 500 2013 17 1 1 1 17.5701994922569 9926.38 2.25
195200 500 2013 14 1 1 0 1.40175935716435 7773.85 2.5
180900 1000 2013 44 1 1 1 53.1533024736921 6671.24 1.75
178100 250 2013 2 1 1 1 12.6648986656481 8124.46 2.5
80300 500 2014 52 1 1 1 129.382619314317 0 2.25
160600 500 2014 12 1 1 1 70.6131397368403 1337.24 1.5
112600 1000 2013 93 1 0 1 0.813253828287037 7550.28 4
510000 2500 2013 16 1 1 1 6.77538497157407 23510.3 2.5
186100 500 2014 94 1 0 1 1.43295185670139 12446.59 1
304000 1000 2014 10 1 1 1 23.5587101610648 16663.85 1
4e+05 1000 2014 36 1 0 1 43.6769318710995 17960.07 1.25
126600 100 2014 94 1 1 1 1.40799275505787 9215.14 1
244700 500 2014 12 1 0 1 32.6832001630208 9134.64 2.5
154300 250 2013 30 1 1 1 42.4978436179167 5057.94 0.75
262900 2000 2013 39 1 1 1 2.4661866924537 0 1.25
255800 250 2013 15 0 1 1 28.6619654331366 21106.95 1.75
255500 250 2014 22 0 0 1 1.40086910853009 15536.12 2.25
343500 500 2013 15 0 1 1 2.41050960466435 28832.96 1.5
162500 500 2013 118 1 0 1 2.36512401100694 0 1
122300 250 2014 50 1 1 1 1.42851882206019 6218.64 1.75
158600 250 2014 94 1 0 1 1.46665600332176 7451.74 3.25
118700 500 2013 83 1 0 1 20.3982753684722 10025.52 1.75
335600 250 2013 10 1 1 1 2.43638393048611 22284.68 0.75
296500 500 2013 14 1 1 1 1.62776703508102 15499.25 2.25
244300 500 2013 25 1 1 1 0.879673070162037 10409.79 1.5
200800 2500 2013 16 0 1 0 49.3912935177315 17472.83 2.25
328700 1000 2013 16 1 1 1 29.5031229665278 34503.71 1.5
223000 1000 2013 45 1 1 1 41.6274579689468 10827.25 1.75
193200 1000 2013 32 1 1 1 132.561701946424 9377 0.75
144800 500 2013 5 1 1 1 10.364267483044 7547.39 2.5
183900 500 2013 40 1 0 1 56.602497918125 9390.71 0.75
199600 250 2014 56 1 0 1 74.5206587605556 3431.39 1
136300 250 2014 42 1 1 1 1.68574303925926 12263.62 2.75
358200 250 2013 26 1 1 1 1.36087069854167 20494.56 1.5
172800 100 2013 35 1 1 1 1.67179810434028 7776.16 2
763800 2500 2013 8 1 0 1 1.46200798247685 66791.1 2.5
247200 1000 2014 22 1 1 1 1.41975088584491 2812.76 2.5
159800 500 2013 34 1 1 1 52.554208424919 7005.9 2.25
303200 1000 2013 20 1 1 1 1.76092871694444 26885.09 1.25
141500 1000 2014 35 1 1 1 1.59016002246528 5246.99 1.5
277200 1000 2013 25 0 1 1 3.40573089765046 20616.75 1
274100 1000 2013 37 0 1 1 20.4528322009028 6838.73 1.5
228000 1500 2014 104 1 1 1 0.801122271319444 56886.59 2.25
243500 1000 2013 47 1 1 1 38.4636227807755 7760.13 4
195800 1500 2014 42 1 1 1 46.6292089116898 0 2.5
178000 1000 2014 48 1 0 1 1.45875758606481 11548.77 1.25
257000 250 2013 20 1 1 1 1.53351759439815 12173.75 0.75
211600 500 2013 8 1 1 1 4.62974546194444 16018.5 1.75
460400 500 2014 5 1 1 1 1.49519261384259 28800.12 1.75
173800 250 2014 89 1 1 1 8.49261341471065 15774.21 1.25
202500 500 2013 35 1 1 1 5.7022785755787 8787.53 1.5
172300 500 2013 47 1 1 1 34.8442442812268 7717.89 2
277700 500 2013 25 0 1 1 1.4973226584838 16384.51 1
416900 1000 2014 89 0 0 1 93.7700704617014 15835.77 2.25
173700 1000 2013 11 1 1 1 17.6872657484375 11560.96 1
181900 500 2013 32 1 1 1 1.62811084946759 11366.61 1.5
201300 250 2013 25 1 1 1 20.6225153902894 8363.18 0.75
168400 250 2014 53 1 1 1 5.42845811981481 3117.72 2
300900 500 2013 21 0 1 1 2.53659644331019 25382.83 0.75
120400 100 2014 73 1 1 1 19.4167882688657 4501.17 1
127000 500 2013 39 1 1 1 1.4618904905787 3254.45 1
146300 500 2014 36 1 1 1 0.835566157141204 12934.58 2.75
216400 500 2014 8 1 1 1 7.63331164836806 11027.33 2.75
250000 1000 2013 15 1 1 1 0.872577368576389 12525.08 2
171500 500 2013 34 1 1 1 3.72746696357639 11633.67 1.25
140800 1000 2014 44 1 1 1 0.826632858773148 20462.57 1.5
259100 1000 2014 5 1 0 1 1.65679639918981 15352.73 3
1047500 5000 2013 6 0 0 1 136.470584324363 8397.31 0.75
522700 5000 2013 27 0 1 1 1.39810635511574 31186.63 1.75
197900 2000 2014 8 1 0 1 21.4794001599537 6364.05 1.25
245000 1000 2013 1 1 0 1 8.43256163653935 10658.93 2.5
34000 250 2014 94 1 1 1 3.38281679575231 3766.15 2.5
159800 250 2013 10 1 1 1 1.43780916096065 26139.6 2.25
181600 250 2013 29 1 1 1 1.37315505578704 10548.58 1.75
113600 250 2014 39 1 1 1 2.79773537923611 7240.03 3.25
302300 500 2014 12 1 1 1 1.33062897854167 5265.09 0.75
180500 250 2013 25 1 1 1 8.63587079936343 0 1.5
149200 250 2014 36 1 1 1 2.55366774334491 885.28 2
317100 250 2014 18 1 1 1 2.3772275949537 17710.01 2.5
181900 1000 2014 34 1 0 1 0.751655621678241 6241.98 3
395500 500 2014 11 1 0 1 1.39535408635417 972.37 0.75
166600 500 2013 41 1 1 1 29.4650874635417 7499.19 2
323000 1000 2013 19 1 1 1 6.61438216653935 11452.46 0.75
253800 1000 2013 9 1 0 1 1.60904078193287 0 1.25
162200 250 2013 28 1 1 1 90.5823717026736 8499.01 2
179600 100 2013 40 1 1 1 63.6321236393519 6261.07 1
191000 100 2014 47 1 1 1 3.43939000490741 0 2.75
199600 250 2013 43 1 1 1 7.42618379368056 10938.43 2
163200 250 2013 29 1 1 1 1.69604133538194 10777.65 1.75
188500 500 2014 40 1 1 1 1.43904551096065 14625.8 1.75
115200 500 2014 55 1 1 1 3.43608369074074 14933.18 2.25
213500 1000 2013 4 1 0 1 8.68235108663194 14608.05 2.5
203700 1000 2013 35 1 1 1 3.66532178854167 14733.5 0.75
140400 250 2014 55 1 1 1 0.726520861041667 24790.75 1.75
135900 250 2013 54 1 1 1 0.498817494988426 358.62 1.5
122300 500 2014 108 1 1 1 7.69429527479167 2085.97 1.25
256200 250 2014 12 1 0 1 11.575457366794 3613.78 1
172500 250 2014 18 1 1 1 1.80286886699074 10019.82 3
111900 250 2014 57 1 1 1 41.4625943743634 8704.56 2
1071600 500 2013 15 1 0 1 34.6393760792245 41468.49 1.25
305400 250 2013 32 0 1 1 10.5784428379282 3963.41 0.75
240100 250 2014 10 1 1 1 3.59323477244213 9208.73 2
177300 500 2013 47 1 1 1 1.48482567853009 8257.18 2
164900 500 2013 18 1 1 1 1.4196735356713 7687.29 1
281700 500 2013 32 0 1 1 1.48022200739583 23356.96 1.25
179600 250 2014 87 1 1 1 14.7296791885764 10205.71 3.25
186700 500 2014 3 1 1 1 2.51827443832176 0 2.5
168900 500 2014 35 1 1 1 1.31980375263889 6350.35 2
382700 500 2014 11 1 1 1 5.60267254546296 0 1
204100 500 2013 29 1 0 1 27.6594266050579 10174.65 1.25
104100 250 2014 92 1 1 1 1.46642163420139 8157.66 3.25
179300 250 2013 32 1 1 1 2.53443801436343 9553.44 1.25
273300 500 2014 12 1 1 1 3.68174227475694 13437.21 1.75
316400 500 2013 10 1 0 1 4.51903626420139 18370.07 1.75
125000 250 2013 49 1 1 1 7.68002313893519 5269.35 1.25
448100 100 2014 23 1 1 1 1.36872906114583 58956.91 1.5
201900 250 2014 54 1 1 1 82.6480803580208 2394.65 1.25
183900 100 2013 33 1 1 1 30.3741819314236 9396.11 1
236100 1000 2013 35 1 0 1 74.4853991681944 21466.57 2.75
246500 500 2013 21 1 1 1 1.70221623327546 2781.36 1.25
357400 1000 2013 9 0 1 1 17.5940511033333 26218.3 1.75
351100 1000 2013 21 0 1 0 7.49580720553241 27123.19 1.5
178400 1000 2013 10 1 1 1 1.42840447024306 12160.18 2.25
132800 1000 2013 30 1 1 1 37.4650736435764 4955.97 2.25
142000 500 2014 57 1 1 1 18.3482926292361 0 0.75
234700 1000 2013 35 1 1 1 15.4441693787037 13531.17 1.5
278600 1000 2014 9 1 1 1 14.409216280081 14138.58 2.75
133200 1000 2013 72 1 1 1 1.3627288915162 1541.3 3
224400 1000 2013 21 1 1 1 17.6550858099074 8528.43 2.25
140000 1000 2013 32 1 0 1 132.773029686181 4764.59 1.25
292000 1500 2013 31 1 1 1 44.4118102907755 31917.7 0.75
261800 250 2013 1 1 1 1 6.462060233125 11011.1 2
321000 250 2013 18 1 1 1 27.5465905839699 11801.03 1.25
218700 250 2014 11 1 0 1 6.49872293087963 2513.38 2
349400 500 2013 18 0 1 1 8.55603023770833 1295.63 1.25
299800 500 2013 18 0 1 1 1.43968521743056 16404.3 1.25
315800 250 2014 22 1 1 1 1.41609156966435 66657.81 4
183400 250 2014 59 1 0 1 123.714872139722 14565.05 4
177000 500 2013 44 1 1 1 22.4336194483449 5944.83 1.75
265600 500 2013 21 1 1 1 2.40490911221065 10395.28 1
247000 250 2013 19 1 1 1 4.50611590787037 9556.06 1.5
96100 250 2014 20 1 1 1 1.68596398898148 16451.91 1.75
115300 250 2014 36 1 1 1 8.47848343850695 7057.36 2.25
169900 250 2013 12 1 1 1 13.6054325803125 4443.76 1
299500 250 2014 13 1 1 1 2.45564920803241 38452.48 1.75
135900 250 2014 27 1 1 1 1.58721094579861 7040.25 3
124400 500 2014 50 1 1 1 6.48779206469907 4771.92 3.25
283700 500 2014 40 1 1 1 20.4258837091898 13133.69 1.5
400300 500 2014 10 1 0 1 1.30552442083333 45995.09 1.5
559100 500 2013 10 1 1 1 111.495052061343 0 0.75
130000 250 2013 40 1 1 1 11.6143954260301 7483.63 3
202700 250 2013 39 1 1 1 0.858993192881945 8151.51 2
210000 250 2013 35 1 1 1 1.77702476858796 11282.83 2
352700 250 2014 23 1 1 1 7.67817131515046 1273.5 0.75
181000 250 2014 43 1 1 1 12.7003636646181 3314.89 2.25
180400 250 2013 34 1 1 1 6.55272415053241 7328.22 1.5
285600 500 2014 24 1 1 1 9.70264714173611 14274.06 2.5
381400 1000 2014 9 1 0 1 1.43100986673611 63700.82 2
296300 500 2013 26 1 1 1 13.4087420147685 20869.23 2.25
210800 2500 2013 39 1 1 1 6.40313201913194 11053.69 2
223400 500 2013 13 1 1 1 18.4790726507292 10852.64 2
133900 1000 2014 52 1 0 1 30.4975256551273 5631.29 3.25
260900 1000 2014 45 1 1 1 3.43376379648148 53204.04 2.25
82500 1000 2013 68 1 1 1 12.516457650625 4040.22 4
128500 1000 2013 39 1 1 1 5.4632145349537 6512.66 1
439000 1000 2014 3 1 1 1 2.56089572178241 18057.15 1.5
144300 1000 2014 45 1 1 1 3.51179518056713 6017.62 2.5
163900 500 2013 39 1 1 1 13.5782074247569 6295.92 1.5
246500 1000 2014 34 1 1 1 1.40144603094907 27569.97 1.5
358000 1000 2014 16 1 1 1 27.4160648588079 2528.72 1.25
243000 250 2013 18 1 1 1 13.410046977581 8386.94 2.25
214500 250 2014 17 1 1 1 1.40872464869213 16722.26 2.25
118000 250 2014 47 1 1 1 10.4026942681829 1642.33 2.75
182500 250 2013 37 1 1 1 35.6197341006366 5262.42 1.75
146100 500 2013 47 1 1 1 85.5719997958102 7576.64 1.5
186400 500 2013 35 1 1 1 1.36853934207176 11642.7 1.75
159300 500 2013 40 1 0 1 72.5994344609491 8070.26 2
150000 250 2014 14 1 1 1 2.49155360849537 21814.53 3.25
150200 250 2013 36 1 0 1 1.65897099023148 0 1.25
159900 250 2014 36 1 1 1 52.6459077424537 0 1.75
314900 500 2013 13 1 1 1 2.56774383130787 15496.26 1.75
129500 250 2014 94 1 0 1 3.43918614300926 0 2.25
193900 500 2013 37 1 1 1 8.54978309731482 10971.77 2.25
288400 1000 2013 42 1 1 1 6.68453482005787 13431.87 2
158500 1000 2013 53 1 0 1 22.383766232581 6188.1 1.5
192800 500 2013 38 1 1 1 1.5407664000463 9478.69 1.25
210200 100 2014 56 1 1 1 1.42265332920139 23344.01 1.75
130600 100 2014 28 1 1 1 1.35929326835648 11289.35 1.75
245300 500 2013 35 1 1 1 2.65972264850694 17998.63 2
262700 250 2014 66 1 1 1 1.40577009569444 34831.24 1.75
187900 250 2014 74 1 1 1 21.5386342462153 23907.26 2.25
136100 250 2013 47 1 1 1 1.69615426377315 3974.42 2
196000 500 2013 16 1 1 1 1.45489950640046 8688.33 2
143800 500 2013 15 1 1 1 42.583803044537 4216.95 0.75
248100 1000 2013 6 1 1 1 6.61393185020833 15762.69 2.5
140600 500 2014 88 1 0 1 51.5645887647917 0 0.75
135100 1000 2014 30 1 1 1 97.5056728659838 3590.95 2.25
124800 500 2013 41 1 0 1 34.5909566209259 8774.47 2
346800 1000 2014 18 1 0 1 1.8290827740162 49647.89 1.75
144500 1000 2013 31 1 1 1 37.4317750922338 4788.85 2.25
180000 1000 2013 48 1 1 1 2.65804736957176 7785.96 4
149500 100 2013 35 1 1 1 3.59729294241898 3881.83 1.75
299400 250 2013 17 1 1 1 0.974027337164352 16618.46 2.25
219000 250 2014 46 1 1 1 1.4546253340625 2038.7 1.25
258800 250 2014 21 1 0 1 1.4086306215625 10163.07 3.5
193100 250 2013 20 1 1 1 0.86266170880787 8789.36 2
227300 250 2013 40 1 1 1 1.40610424189815 10683.62 2
239100 1000 2013 15 1 1 0 8.68947286585648 5413.28 1
214100 250 2014 12 1 0 1 1.74098911238426 30694.42 1.25
188400 500 2014 44 1 1 1 8.63970229603009 8436.84 3
156500 250 2014 34 1 1 1 53.4608703714931 6607 2.25
332000 250 2013 26 1 1 1 1.3459385762037 12128.58 1.25
1038900 500 2013 14 0 1 1 1.57330534202546 43460.08 1.75
180100 250 2014 114 1 0 1 1.45689321100694 21054 1.75
201600 1000 2013 39 1 0 1 3.56844224096065 16500.87 2
221000 250 2013 28 1 1 1 13.450969126331 11636.99 0.75
155300 100 2014 49 1 1 1 1.67049661532407 5169.27 2.5
80000 100 2014 64 1 1 1 3.47091131548611 7606.39 2.5
180900 250 2013 23 1 1 1 1.66821963050926 6760.1 1
806000 250 2013 21 1 1 1 16.6228081848843 50770.04 1.5
248000 500 2013 47 1 1 1 6.5200336253125 1800.47 1.75
172500 100 2013 19 1 0 1 34.5766103590509 0 1.25
387600 2000 2013 21 1 1 1 1.45807174456019 22197.25 1.25
205900 500 2013 41 1 1 1 6.38202289662037 11684.1 2
78600 500 2014 114 1 1 1 8.60871600085648 12512.33 1.75
177700 500 2014 5 1 0 1 2.57037394466435 2061.83 1.25
207300 1000 2013 11 1 1 1 6.39190389350694 11685 0.75
152700 500 2013 35 1 1 1 1.51910320509259 8358.04 1
140300 1000 2014 104 1 0 1 1.60725628637731 7523.93 3.25
243600 1000 2013 14 1 1 1 2.60064139383102 30319.82 1.75
222000 1000 2013 2 1 1 1 20.4066267972569 15484.81 2
128300 1000 2014 12 1 1 1 39.3901306420949 7538.88 2.25
136000 1000 2013 11 1 1 1 27.5751692647685 3475.47 1.5
199600 1000 2014 2 1 0 1 1.46283568643519 986.63 1
174700 1000 2014 11 1 1 1 1.74790720920139 12052.87 3
116900 250 2014 39 1 1 1 3.7423579637037 2865.85 2.25
268600 500 2014 16 1 1 1 19.7086739876736 3769.43 1.5
244800 500 2013 35 1 1 1 1.50336841357639 18278.59 1.5
209600 250 2014 19 1 1 1 12.5619960878125 12574.41 2
261600 500 2013 33 1 1 1 2.41306334478009 19847.51 1.75
133800 250 2014 39 1 0 1 1.5535193556713 13270.87 1.75
161500 250 2014 35 1 0 1 55.6062219657292 9892.37 1
155000 500 2014 8 1 0 1 6.36657258768519 9362.47 3
225200 500 2013 29 1 1 1 3.37414874039352 14283.69 0.75
